evidence_page,relation,source,target
235,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0174
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0174,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0174,assurance::Report disclosure
,has_boundary_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0174,boundary::Operational control
235,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0175
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0175,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0175,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0175,activity::Value-chain activities
,has_boundary_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p235__scope_3__0175,boundary::Operational control
236,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_1__0176
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_1__0176,scope::Scope 1
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_1__0176,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_1__0176,assurance::Report disclosure
236,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_2__0177
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_2__0177,scope::Scope 2
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_2__0177,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_2__0177,assurance::Report disclosure
236,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_3__0178
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_3__0178,scope::Scope 3
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_3__0178,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p236__scope_3__0178,assurance::Report disclosure
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0179
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0179,scope::Scope 1
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0179,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0179,assurance::Validation
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0180
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0180,scope::Scope 1
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0180,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0180,assurance::Validation
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_1__0180,activity::Value-chain activities
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0181
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0181,scope::Scope 2
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0181,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0181,assurance::Validation
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0182
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0182,scope::Scope 2
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0182,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0182,assurance::Validation
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_2__0182,activity::Value-chain activities
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0183
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0183,scope::Scope 3
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0183,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0183,assurance::Validation
238,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0184
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0184,scope::Scope 3
,has_data_source_type,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0184,data_source::Secondary data
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0184,assurance::Validation
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p238__scope_3__0184,activity::Value-chain activities
242,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_1__0185
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_1__0185,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_1__0185,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_1__0185,activity::Value-chain activities
242,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_2__0186
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_2__0186,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_2__0186,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p242__scope_2__0186,activity::Value-chain activities
244,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p244__scope_2__0187
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p244__scope_2__0187,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p244__scope_2__0187,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p244__scope_2__0187,activity::Value-chain activities
275,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0188
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0188,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0188,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0188,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0188,scope3::1.0
275,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0189
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0189,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0189,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p275__scope_3__0189,scope3::1.0
282,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_1__0190
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_1__0190,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_1__0190,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_1__0190,activity::Value-chain activities
282,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_2__0191
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_2__0191,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_2__0191,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_2__0191,activity::Value-chain activities
282,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_3__0192
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_3__0192,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_3__0192,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p282__scope_3__0192,activity::Value-chain activities
301,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p301__scope_1__0193
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p301__scope_1__0193,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p301__scope_1__0193,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p301__scope_1__0193,calc_method::Market-based
302,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_1__0194
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_1__0194,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_1__0194,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_1__0194,calc_method::Life-cycle assessment
302,documents_methodology,report::r036_fordmotor__20250__sustainabilityreport,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_3__0195
,for_scope,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_3__0195,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_3__0195,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r036_fordmotor__20250__sustainabilityreport__p302__scope_3__0195,calc_method::Life-cycle assessment
36,documents_methodology,report::r041_bmwgroup__20240__other,methodology::batch_02__r041_bmwgroup__20240__other__p36__scope_3__0196
,for_scope,methodology::batch_02__r041_bmwgroup__20240__other__p36__scope_3__0196,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r041_bmwgroup__20240__other__p36__scope_3__0196,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r041_bmwgroup__20240__other__p36__scope_3__0196,activity::Value-chain activities
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0197
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0197,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0197,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0197,activity::Waste in operations
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0197,scope3::5.0
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0198
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_1__0198,scope::Scope 1
