evidence_page,relation,source,target
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_3__0732,activity::Value-chain activities
42,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_1__0733
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_1__0733,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_1__0733,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_1__0733,activity::Process emissions
132,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_2__0734
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_2__0734,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_2__0734,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_2__0734,activity::Value-chain activities
132,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_3__0735
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_3__0735,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_3__0735,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__scope_3__0735,activity::Value-chain activities
134,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0736
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0736,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0736,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0736,assurance::Report disclosure
134,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0737
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0737,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0737,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0737,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_1__0737,scope3::15.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738,activity::Value-chain activities
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0738,scope3::1.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0739
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0739,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0739,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0739,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0739,scope3::1.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0740
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0740,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0740,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0740,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0740,scope3::3.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741,activity::Value-chain activities
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0741,scope3::1.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0742
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0742,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0742,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0742,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0742,scope3::1.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0743
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0743,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0743,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0743,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0743,scope3::3.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0744
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0744,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0744,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0744,assurance::Report disclosure
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0745
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0745,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0745,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0745,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_1__0745,scope3::3.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0746
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0746,scope::Scope 2
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0746,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0746,assurance::Report disclosure
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0747
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0747,scope::Scope 2
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0747,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0747,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_2__0747,scope3::3.0
156,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_1__0748
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_1__0748,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_1__0748,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_1__0748,activity::Value-chain activities
156,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_2__0749
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_2__0749,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_2__0749,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_2__0749,activity::Value-chain activities
156,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_3__0750
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_3__0750,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_3__0750,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p156__scope_3__0750,activity::Value-chain activities
158,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_1__0751
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_1__0751,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_1__0751,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_1__0751,activity::Value-chain activities
158,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_3__0752
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_3__0752,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_3__0752,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p158__scope_3__0752,activity::Value-chain activities
60,documents_methodology,report::r298_marubeni__20240__sustainabilityreport,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0753
,for_scope,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0753,scope::Scope 2
,has_data_source_type,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0753,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0753,assurance::Report disclosure
60,documents_methodology,report::r298_marubeni__20240__sustainabilityreport,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0754
,for_scope,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0754,scope::Scope 2
,has_data_source_type,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0754,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0754,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p60__scope_2__0754,activity::Purchased electricity
62,documents_methodology,report::r298_marubeni__20240__sustainabilityreport,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p62__scope_3__0755
,for_scope,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p62__scope_3__0755,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p62__scope_3__0755,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r298_marubeni__20240__sustainabilityreport__p62__scope_3__0755,activity::Value-chain activities
